Contact RowID|Contact Status|Call Outcome|Call Attempt|Contact Comment|Update By|Upload Status|Error Message
2407071199624|Unsuccess|System Conect|3||AUNJAIBOT||
2407093494033|Success SMS||5||AUNJAIBOT||
2407071198881|Success SMS||5||AUNJAIBOT||
2407071198906|Success SMS||5||AUNJAIBOT||
2407071200769|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|4||AUNJAIBOT||
2407093494503|Unsuccess|System Conect|4||AUNJAIBOT||
2407081187071|Success SMS||5||AUNJAIBOT||
2407071201382|Success SMS||5||AUNJAIBOT||
2407071202245|Success SMS||5||AUNJAIBOT||
2407093494951|Success SMS||5||AUNJAIBOT||
2407093493278|Unsuccess|System Conect|3||AUNJAIBOT||
2407081187352|Unsuccess|System Conect|4||AUNJAIBOT||
2407071200173|Success SMS||5||AUNJAIBOT||
2407071200238|Success SMS||5||AUNJAIBOT||
2407071201462|Success SMS||5||AUNJAIBOT||
2407081187060|Success SMS||5||AUNJAIBOT||
2407093493131|Success SMS||5||AUNJAIBOT||
2407071200568|Unsuccess|System Conect|4||AUNJAIBOT||
2407093494460|Unsuccess|System Conect|4||AUNJAIBOT||
2407071199256|Success SMS||5||AUNJAIBOT||
2407071199554|Unsuccess|System Conect|4||AUNJAIBOT||
2407071200325|Success SMS||5||AUNJAIBOT||
2407093493178|Success SMS||5||AUNJAIBOT||
2407071200810|Success SMS||5||AUNJAIBOT||
2407093494745|Success SMS||5||AUNJAIBOT||
2407093494556|Success SMS||5||AUNJAIBOT||
2407081188491|Success SMS||5||AUNJAIBOT||
2407081188929|Success SMS||5||AUNJAIBOT||
2407093493451|Unsuccess|System Conect|4||AUNJAIBOT||
2407093494058|Unsuccess|System Conect|4||AUNJAIBOT||
2407093493925|Unsuccess|System Conect|4||AUNJAIBOT||
2407093494186|Success SMS||5||AUNJAIBOT||
2407093494723|Success SMS||5||AUNJAIBOT||
2407081186509|Success SMS||5||AUNJAIBOT||
2407093493457|Unsuccess|System Conect|4||AUNJAIBOT||
2407081188835|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|5||AUNJAIBOT||
2407071202376|Success SMS||5||AUNJAIBOT||
2407071202265|Success SMS||5||AUNJAIBOT||
2407093495290|Success SMS||5||AUNJAIBOT||
2407071202438|Success SMS||5||AUNJAIBOT||
2407081191327|Success SMS||5||AUNJAIBOT||
2407081187475|Success SMS||5||AUNJAIBOT||
2407081187443|Unsuccess|System Conect|4||AUNJAIBOT||
2407081187448|Success SMS||5||AUNJAIBOT||
2407081188177|Success SMS||5||AUNJAIBOT||
2407071201910|Success SMS||5||AUNJAIBOT||
2407081190392|Success SMS||5||AUNJAIBOT||
240723756172|Unsuccess|System Conect|1||AUNJAIBOT||
2407081188796|Unsuccess|System Conect|3||AUNJAIBOT||
2407093494617|Success SMS||5||AUNJAIBOT||
2407093494576|Success SMS||5||AUNJAIBOT||
2407093494625|Unsuccess|System Conect|3||AUNJAIBOT||
2407071201882|Success SMS||5||AUNJAIBOT||
2407081187932|Unsuccess|System Conect|4||AUNJAIBOT||
2407081187602|Success SMS||5||AUNJAIBOT||
2407081189222|Success SMS||5||AUNJAIBOT||
2407093496474|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|5||AUNJAIBOT||
2407093495659|Unsuccess|System Conect|1||AUNJAIBOT||
2407071202186|Success SMS||5||AUNJAIBOT||
2407093495021|Unsuccess|System Conect|4||AUNJAIBOT||
2407093495963|Success SMS||5||AUNJAIBOT||
2407081189005|Success SMS||5||AUNJAIBOT||
2407071203233|Success SMS||5||AUNJAIBOT||
2407081190613|Success SMS||5||AUNJAIBOT||
2407081190111|Unsuccess|System Conect|1||AUNJAIBOT||
2407093496937|Success SMS||5||AUNJAIBOT||
2407093496435|Unsuccess|System Conect|4||AUNJAIBOT||
2407081189446|Unsuccess|System Conect|3||AUNJAIBOT||
2407093494784|Success SMS||5||AUNJAIBOT||
2407071202881|Unsuccess|System Conect|3||AUNJAIBOT||
2407081189507|Unsuccess|System Conect|4||AUNJAIBOT||
2407071202313|Unsuccess|System Conect|4||AUNJAIBOT||
2407081189164|Success SMS||5||AUNJAIBOT||
2407081189633|Success SMS||5||AUNJAIBOT||
2407071202889|Success SMS||5||AUNJAIBOT||
2407081189059|Success SMS||5||AUNJAIBOT||
2407081187664|Success SMS||5||AUNJAIBOT||
2407093497114|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|4||AUNJAIBOT||
2407081191525|Success SMS||5||AUNJAIBOT||
2407071205286|Unsuccess|System Conect|4||AUNJAIBOT||
240723756248|Unsuccess|System Conect|2||AUNJAIBOT||
2407071204508|Success SMS||5||AUNJAIBOT||
2407093495323|Unsuccess|System Conect|2||AUNJAIBOT||
2407093495973|Unsuccess|System Conect|4||AUNJAIBOT||
2407081191776|Unsuccess|System Conect|4||AUNJAIBOT||
2407081190706|Success SMS||5||AUNJAIBOT||
2407093495844|Success SMS||5||AUNJAIBOT||
2407093495779|Success SMS||5||AUNJAIBOT||
2407081190366|Success SMS||5||AUNJAIBOT||
2407071203536|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|5||AUNJAIBOT||
2407093497479|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|5||AUNJAIBOT||
2407071203012|Unsuccess|System Conect|1||AUNJAIBOT||
2407071203504|Unsuccess|System Conect|2||AUNJAIBOT||
2407071202970|Success SMS||5||AUNJAIBOT||
240723756771|Success SMS||5||AUNJAIBOT||
2407081191389|Success SMS||5||AUNJAIBOT||
2407071203056|Success SMS||5||AUNJAIBOT||
2407093497140|Unsuccess|System Conect|4||AUNJAIBOT||
240723756338|Unsuccess|System Conect|1||AUNJAIBOT||
2407081190193|Unsuccess|System Conect|3||AUNJAIBOT||
2407081191204|Success SMS||5||AUNJAIBOT||
2407093497331|Success SMS||5||AUNJAIBOT||
2407081189919|Unsuccess|System Conect|4||AUNJAIBOT||
2407071202952|Unsuccess|System Conect|3||AUNJAIBOT||
240723756775|Success Closure|Voice Aileen - ลูกค้าตอบรับ|3||AUNJAIBOT||
2407081192628|Success SMS||5||AUNJAIBOT||
240723756933|Success SMS||5||AUNJAIBOT||
2407081190855|Success SMS||5||AUNJAIBOT||
2407081191320|Success SMS||5||AUNJAIBOT||
240723756457|Unsuccess|System Conect|4||AUNJAIBOT||
2407093496764|Success SMS||5||AUNJAIBOT||
2407093496781|Success SMS||5||AUNJAIBOT||
2407071203239|Success SMS||5||AUNJAIBOT||
2407071203435|Unsuccess|System Conect|3||AUNJAIBOT||
2407071203289|Unsuccess|System Conect|4||AUNJAIBOT||
2407093497493|Success Closure|Voice Aileen - ลูกค้าตอบรับ|5||AUNJAIBOT||
2407071205661|Success SMS||5||AUNJAIBOT||
240723756574|Success SMS||5||AUNJAIBOT||
2407081191333|Success SMS||5||AUNJAIBOT||
2407071205251|Success SMS||5||AUNJAIBOT||
2407093497025|Success SMS||5||AUNJAIBOT||
2407093497237|Unsuccess|System Conect|4||AUNJAIBOT||
2407081191316|Unsuccess|System Conect|4||AUNJAIBOT||
2407071203737|Success SMS||5||AUNJAIBOT||
240723756246|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|4||AUNJAIBOT||
240723756389|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|1||AUNJAIBOT||
2407081193564|Success SMS||5||AUNJAIBOT||
240723756403|Unsuccess|System Conect|1||AUNJAIBOT||
240723757370|Success SMS||5||AUNJAIBOT||
2407071204170|Success SMS||5||AUNJAIBOT||
2407081191788|Success SMS||5||AUNJAIBOT||
240723758164|Unsuccess|System Conect|2||AUNJAIBOT||
2407071205491|Success SMS||5||AUNJAIBOT||
2407093498200|Success SMS||5||AUNJAIBOT||
240723756709|Unsuccess|System Conect|1||AUNJAIBOT||
2407081191620|Success SMS||5||AUNJAIBOT||
240723756629|Unsuccess|System Conect|4||AUNJAIBOT||
2407081191710|Success SMS||5||AUNJAIBOT||
2407071204004|Success SMS||5||AUNJAIBOT||
2407093500139|Success SMS||5||AUNJAIBOT||
240723756901|Unsuccess|System Conect|1||AUNJAIBOT||
240723757569|Unsuccess|System Conect|3||AUNJAIBOT||
2407071205180|Success SMS||5||AUNJAIBOT||
240723756784|Unsuccess|System Conect|1||AUNJAIBOT||
2407093500453|Success SMS||5||AUNJAIBOT||
2407093497719|Unsuccess|System Conect|2||AUNJAIBOT||
2407071204506|Success SMS||5||AUNJAIBOT||
240723756610|Unsuccess|System Conect|3||AUNJAIBOT||
2407071204440|Success SMS||5||AUNJAIBOT||
2407081196052|Success SMS||5||AUNJAIBOT||
240723757226|Unsuccess|System Conect|1||AUNJAIBOT||
2407093499868|Success SMS||5||AUNJAIBOT||
240723757593|Unsuccess|System Conect|3||AUNJAIBOT||
2407093501093|Success SMS||5||AUNJAIBOT||
2407081191997|Success SMS||5||AUNJAIBOT||
240723757757|Unsuccess|System Conect|2||AUNJAIBOT||
240723758060|Unsuccess|System Conect|1||AUNJAIBOT||
240723757079|Unsuccess|System Conect|2||AUNJAIBOT||
240723757266|Success SMS||5||AUNJAIBOT||
240723757170|Unsuccess|System Conect|2||AUNJAIBOT||
2407081191944|Success SMS||5||AUNJAIBOT||
2407081194304|Unsuccess|System Conect|4||AUNJAIBOT||
2407071204523|Success SMS||5||AUNJAIBOT||
240723757295|Unsuccess|System Conect|2||AUNJAIBOT||
2407071205073|Success SMS||5||AUNJAIBOT||
240723756980|Success SMS||5||AUNJAIBOT||
2407071205383|Success SMS||5||AUNJAIBOT||
2407071205504|Unsuccess|System Conect|3||AUNJAIBOT||
240723757457|Success SMS||5||AUNJAIBOT||
240723757516|Unsuccess|System Conect|3||AUNJAIBOT||
240723756963|Unsuccess|System Conect|2||AUNJAIBOT||
2407071204715|Success SMS||5||AUNJAIBOT||
240723757212|Unsuccess|System Conect|4||AUNJAIBOT||
240723757952|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|2||AUNJAIBOT||
240723757658|Unsuccess|System Conect|2||AUNJAIBOT||
2407081194302|Success SMS||5||AUNJAIBOT||
240723758828|Unsuccess|System Conect|2||AUNJAIBOT||
240723757473|Unsuccess|System Conect|1||AUNJAIBOT||
2407081192040|Unsuccess|System Conect|3||AUNJAIBOT||
2407081193546|Success SMS||5||AUNJAIBOT||
2407081193704|Success SMS||5||AUNJAIBOT||
240723758336|Unsuccess|System Conect|4||AUNJAIBOT||
2407081191905|Unsuccess|System Conect|3||AUNJAIBOT||
2407093498003|Success SMS||5||AUNJAIBOT||
2407093497729|Unsuccess|System Conect|4||AUNJAIBOT||
2407081193016|Unsuccess|System Conect|4||AUNJAIBOT||
2407093499969|Unsuccess|System Conect|2||AUNJAIBOT||
2407093502062|Success SMS||5||AUNJAIBOT||
240723799418|Unsuccess|System Conect|2||AUNJAIBOT||
2407081192986|Success SMS||5||AUNJAIBOT||
2407093497980|Unsuccess|System Conect|4||AUNJAIBOT||
2407093499579|Success SMS||5||AUNJAIBOT||
2407093498696|Unsuccess|System Conect|4||AUNJAIBOT||
240723757467|Unsuccess|System Conect|4||AUNJAIBOT||
2407071206982|Unsuccess|System Conect|3||AUNJAIBOT||
2407071205991|Success SMS||5||AUNJAIBOT||
2407071206989|Success SMS||5||AUNJAIBOT||
240723757629|Unsuccess|System Conect|4||AUNJAIBOT||
2407093498324|Success SMS||5||AUNJAIBOT||
2407093499248|Success SMS||5||AUNJAIBOT||
2407093499148|Success SMS||5||AUNJAIBOT||
2407093498970|Success SMS||5||AUNJAIBOT||
2407081193315|Success SMS||5||AUNJAIBOT||
2407071205833|Success SMS||5||AUNJAIBOT||
240723757319|Unsuccess|System Conect|4||AUNJAIBOT||
240723757384|Unsuccess|System Conect|3||AUNJAIBOT||
2407071205852|Unsuccess|System Conect|3||AUNJAIBOT||
2407093499390|Success SMS||5||AUNJAIBOT||
2407093499355|Unsuccess|System Conect|4||AUNJAIBOT||
2407081195277|Unsuccess|System Conect|4||AUNJAIBOT||
240723758709|Unsuccess|System Conect|3||AUNJAIBOT||
2407093502566|Success SMS||5||AUNJAIBOT||
2407093501591|Success SMS||5||AUNJAIBOT||
240723758698|Unsuccess|System Conect|4||AUNJAIBOT||
2407081192595|Success SMS||5||AUNJAIBOT||
2407081193110|Unsuccess|System Conect|3||AUNJAIBOT||
2407093500053|Success SMS||5||AUNJAIBOT||
2407093500036|Unsuccess|System Conect|3||AUNJAIBOT||
2407093499303|Success SMS||5||AUNJAIBOT||
2407081192474|Unsuccess|System Conect|3||AUNJAIBOT||
2407093499635|Success SMS||5||AUNJAIBOT||
2407093499526|Success SMS||5||AUNJAIBOT||
2407081192871|Success SMS||5||AUNJAIBOT||
240723758188|Unsuccess|System Conect|1||AUNJAIBOT||
240723757725|Unsuccess|System Conect|3||AUNJAIBOT||
2407081191861|Success SMS||5||AUNJAIBOT||
240723758629|Unsuccess|System Conect|4||AUNJAIBOT||
2407081195422|Unsuccess|System Conect|3||AUNJAIBOT||
2407093500551|Unsuccess|System Conect|4||AUNJAIBOT||
240723758848|Success SMS||5||AUNJAIBOT||
240723758607|Unsuccess|System Conect|3||AUNJAIBOT||
2407081195915|Success SMS||5||AUNJAIBOT||
240723758926|Unsuccess|System Conect|3||AUNJAIBOT||
2407093501973|Success SMS||5||AUNJAIBOT||
240723758376|Unsuccess|System Conect|2||AUNJAIBOT||
2407093500405|Success SMS||5||AUNJAIBOT||
2407093499476|Unsuccess|System Conect|4||AUNJAIBOT||
2407081192344|Success SMS||5||AUNJAIBOT||
2407071209188|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|3||AUNJAIBOT||
2407081194209|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|5||AUNJAIBOT||
2407071207479|Unsuccess|System Conect|4||AUNJAIBOT||
2407093500839|Unsuccess|System Conect|3||AUNJAIBOT||
240723759063|Success SMS||5||AUNJAIBOT||
240723758570|Unsuccess|System Conect|4||AUNJAIBOT||
2407071209764|Unsuccess|System Conect|2||AUNJAIBOT||
240723758378|Unsuccess|System Conect|4||AUNJAIBOT||
2407081193707|Success SMS||5||AUNJAIBOT||
240723758975|Unsuccess|System Conect|2||AUNJAIBOT||
240723758315|Unsuccess|System Conect|3||AUNJAIBOT||
2407093500887|Success SMS||5||AUNJAIBOT||
2407093500540|Unsuccess|System Conect|3||AUNJAIBOT||
2407081195229|Success SMS||5||AUNJAIBOT||
2407093501044|Success SMS||5||AUNJAIBOT||
2407081195301|Unsuccess|System Conect|4||AUNJAIBOT||
2407093501417|Unsuccess|System Conect|2||AUNJAIBOT||
240723758482|Unsuccess|System Conect|1||AUNJAIBOT||
2407093501518|Unsuccess|System Conect|4||AUNJAIBOT||
240723758652|Success SMS||5||AUNJAIBOT||
240723759009|Unsuccess|System Conect|1||AUNJAIBOT||
2407081194527|Success SMS||5||AUNJAIBOT||
2407093500595|Success SMS||5||AUNJAIBOT||
2407093500722|Success SMS||5||AUNJAIBOT||
2407081194698|Success SMS||5||AUNJAIBOT||
2407081194602|Success SMS||5||AUNJAIBOT||
2407081194861|Success SMS||5||AUNJAIBOT||
2407071207323|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|2||AUNJAIBOT||
2407081195648|Success SMS||5||AUNJAIBOT||
2407071208476|Success SMS||5||AUNJAIBOT||
240723799714|Unsuccess|System Conect|3||AUNJAIBOT||
240723799474|Success SMS||5||AUNJAIBOT||
2407093503934|Success SMS||5||AUNJAIBOT||
240723758503|Unsuccess|System Conect|1||AUNJAIBOT||
240723758991|Unsuccess|System Conect|2||AUNJAIBOT||
2407093501527|Unsuccess|System Conect|4||AUNJAIBOT||
240723800953|Unsuccess|System Conect|1||AUNJAIBOT||
2407081195588|Unsuccess|System Conect|2||AUNJAIBOT||
2407071206997|Unsuccess|System Conect|4||AUNJAIBOT||
2407093501587|Unsuccess|System Conect|4||AUNJAIBOT||
240723800273|Success SMS||5||AUNJAIBOT||
240723800376|Unsuccess|System Conect|4||AUNJAIBOT||
240723759021|Unsuccess|System Conect|2||AUNJAIBOT||
2407093501713|Unsuccess|System Conect|3||AUNJAIBOT||
2407093502083|Success SMS||5||AUNJAIBOT||
2407081195495|Success SMS||5||AUNJAIBOT||
2407081195273|Unsuccess|System Conect|4||AUNJAIBOT||
240723758529|Unsuccess|System Conect|4||AUNJAIBOT||
240723758532|Unsuccess|System Conect|2||AUNJAIBOT||
2407081195490|Success SMS||5||AUNJAIBOT||
240723759117|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|1||AUNJAIBOT||
2407071209543|Success SMS||5||AUNJAIBOT||
2407093503502|Success SMS||5||AUNJAIBOT||
2407093502620|Unsuccess|System Conect|3||AUNJAIBOT||
2407093506063|Success SMS||5||AUNJAIBOT||
2407071207117|Success SMS||5||AUNJAIBOT||
2407093503269|Success SMS||5||AUNJAIBOT||
2407093503306|Unsuccess|System Conect|3||AUNJAIBOT||
240723759114|Unsuccess|System Conect|1||AUNJAIBOT||
2407093505061|Success SMS||5||AUNJAIBOT||
2407071210481|Unsuccess|System Conect|3||AUNJAIBOT||
2407093504626|Success SMS||5||AUNJAIBOT||
240723800176|Unsuccess|System Conect|1||AUNJAIBOT||
2407081204423|Unsuccess|System Conect|4||AUNJAIBOT||
2407081198286|Success SMS||5||AUNJAIBOT||
240723800185|Unsuccess|System Conect|3||AUNJAIBOT||
2407081196628|Success SMS||5||AUNJAIBOT||
240723759090|Unsuccess|System Conect|4||AUNJAIBOT||
240723759089|Unsuccess|System Conect|3||AUNJAIBOT||
2407081196388|Unsuccess|System Conect|4||AUNJAIBOT||
240723799664|Unsuccess|System Conect|2||AUNJAIBOT||
2407071209358|Unsuccess|System Conect|4||AUNJAIBOT||
2407081195704|Success SMS||5||AUNJAIBOT||
2407093502459|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|5||AUNJAIBOT||
2407071214160|Success SMS||5||AUNJAIBOT||
2407081202026|Success SMS||5||AUNJAIBOT||
2407071207883|Unsuccess|System Conect|4||AUNJAIBOT||
240723801565|Unsuccess|System Conect|2||AUNJAIBOT||
2407081204383|Success SMS||5||AUNJAIBOT||
2407071213946|Success SMS||5||AUNJAIBOT||
2407071215723|Success SMS||5||AUNJAIBOT||
2407093502547|Success SMS||5||AUNJAIBOT||
240723799962|Unsuccess|System Conect|2||AUNJAIBOT||
2407071207825|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|3||AUNJAIBOT||
2407081202078|Success SMS||5||AUNJAIBOT||
2407071210600|Unsuccess|System Conect|3||AUNJAIBOT||
2407071207910|Success SMS||5||AUNJAIBOT||
2407071208100|Success SMS||5||AUNJAIBOT||
2407071207742|Success SMS||5||AUNJAIBOT||
2407071207665|Success SMS||5||AUNJAIBOT||
2407093503555|Success SMS||5||AUNJAIBOT||
2407081196535|Success SMS||5||AUNJAIBOT||
2407093503788|Success SMS||5||AUNJAIBOT||
240723800136|Unsuccess|System Conect|4||AUNJAIBOT||
2407081203990|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|4||AUNJAIBOT||
2407071217792|Unsuccess|System Conect|4||AUNJAIBOT||
2407071212554|Success SMS||5||AUNJAIBOT||
2407071209370|Success SMS||5||AUNJAIBOT||
2407081198435|Unsuccess|System Conect|4||AUNJAIBOT||
2407093503387|Unsuccess|System Conect|4||AUNJAIBOT||
2407071213259|Success SMS||5||AUNJAIBOT||
2407081202317|Success SMS||5||AUNJAIBOT||
2407071215567|Success SMS||5||AUNJAIBOT||
2407081196702|Unsuccess|System Conect|3||AUNJAIBOT||
2407093503191|Unsuccess|System Conect|2||AUNJAIBOT||
2407071210395|Success SMS||5||AUNJAIBOT||
2407081202206|Success SMS||5||AUNJAIBOT||
2407081201739|Success SMS||5||AUNJAIBOT||
2407071215354|Success SMS||5||AUNJAIBOT||
2407093503158|Success SMS||5||AUNJAIBOT||
2407071208496|Success SMS||5||AUNJAIBOT||
2407081202397|Success SMS||5||AUNJAIBOT||
2407093503260|Unsuccess|System Conect|4||AUNJAIBOT||
2407071214384|Unsuccess|System Conect|4||AUNJAIBOT||
2407071209757|Success SMS||5||AUNJAIBOT||
2407093503437|Success SMS||5||AUNJAIBOT||
2407081202977|Unsuccess|System Conect|4||AUNJAIBOT||
2407093504855|Unsuccess|System Conect|3||AUNJAIBOT||
2407093503793|Success SMS||5||AUNJAIBOT||
2407071209977|Success SMS||5||AUNJAIBOT||
2407071212527|Unsuccess|System Conect|4||AUNJAIBOT||
2407093502514|Unsuccess|System Conect|4||AUNJAIBOT||
2407071208675|Unsuccess|System Conect|4||AUNJAIBOT||
2407081203164|Unsuccess|System Conect|4||AUNJAIBOT||
2407071211948|Success SMS||5||AUNJAIBOT||
2407071211998|Unsuccess|System Conect|3||AUNJAIBOT||
2407081197008|Success SMS||5||AUNJAIBOT||
2407071215332|Success SMS||5||AUNJAIBOT||
240723801423|Success SMS||5||AUNJAIBOT||
2407071218528|Success SMS||5||AUNJAIBOT||
240723800769|Unsuccess|System Conect|3||AUNJAIBOT||
240723801372|Unsuccess|System Conect|1||AUNJAIBOT||
2407071216898|Success SMS||5||AUNJAIBOT||
2407081198580|Success SMS||5||AUNJAIBOT||
2407071211206|Success SMS||5||AUNJAIBOT||
2407071212242|Success SMS||5||AUNJAIBOT||
2407071210181|Success SMS||5||AUNJAIBOT||
2407071209760|Unsuccess|System Conect|4||AUNJAIBOT||
240723800942|Unsuccess|System Conect|2||AUNJAIBOT||
2407093504220|Unsuccess|System Conect|3||AUNJAIBOT||
2407071209915|Unsuccess|System Conect|2||AUNJAIBOT||
2407071211501|Unsuccess|System Conect|4||AUNJAIBOT||
2407071212888|Success SMS||5||AUNJAIBOT||
2407081198020|Unsuccess|System Conect|4||AUNJAIBOT||
2407071217760|Unsuccess|System Conect|4||AUNJAIBOT||
2407093506080|Success SMS||5||AUNJAIBOT||
2407093507255|Success SMS||5||AUNJAIBOT||
240723800648|Unsuccess|System Conect|3||AUNJAIBOT||
2407071215022|Success SMS||5||AUNJAIBOT||
2407081204876|Unsuccess|System Conect|3||AUNJAIBOT||
240723800383|Unsuccess|System Conect|2||AUNJAIBOT||
2407093505826|Unsuccess|System Conect|4||AUNJAIBOT||
2407093503273|Success SMS||5||AUNJAIBOT||
2407093503916|Success SMS||5||AUNJAIBOT||
240723800570|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|1||AUNJAIBOT||
2407081199534|Success SMS||5||AUNJAIBOT||
2407093509011|Success SMS||5||AUNJAIBOT||
2407093509757|Success SMS||5||AUNJAIBOT||
2407071218972|Success SMS||5||AUNJAIBOT||
240723800557|Unsuccess|System Conect|3||AUNJAIBOT||
2407093512346|Success SMS||5||AUNJAIBOT||
240723843775|Unsuccess|System Conect|2||AUNJAIBOT||
240723802805|Unsuccess|System Conect|3||AUNJAIBOT||
2407081205012|Success SMS||5||AUNJAIBOT||
240723803076|Unsuccess|System Conect|2||AUNJAIBOT||
240723800766|Unsuccess|System Conect|2||AUNJAIBOT||
2407071214268|Success SMS||5||AUNJAIBOT||
2407071213867|Success SMS||5||AUNJAIBOT||
2407071215359|Success SMS||5||AUNJAIBOT||
2407071215940|Success SMS||5||AUNJAIBOT||
2407071214453|Unsuccess|System Conect|4||AUNJAIBOT||
2407093509156|Unsuccess|System Conect|3||AUNJAIBOT||
2407081202728|Success SMS||5||AUNJAIBOT||
240723800806|Success SMS||5||AUNJAIBOT||
2407081199993|Success SMS||5||AUNJAIBOT||
2407071217098|Success SMS||5||AUNJAIBOT||
2407071215965|Success SMS||5||AUNJAIBOT||
2407071211686|Success SMS||5||AUNJAIBOT||
2407093506478|Success SMS||5||AUNJAIBOT||
2407093506546|Success SMS||5||AUNJAIBOT||
2407093507205|Success SMS||5||AUNJAIBOT||
2407071212048|Success SMS||5||AUNJAIBOT||
2407093507249|Success SMS||5||AUNJAIBOT||
2407081201519|Success SMS||5||AUNJAIBOT||
2407081201911|Success SMS||5||AUNJAIBOT||
2407081202489|Unsuccess|System Conect|4||AUNJAIBOT||
2407071216621|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|5||AUNJAIBOT||
240723802406|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|3||AUNJAIBOT||
2407071215964|Unsuccess|System Conect|4||AUNJAIBOT||
2407093511411|Success SMS||5||AUNJAIBOT||
240723802511|Unsuccess|System Conect|3||AUNJAIBOT||
2407071217076|Success SMS||5||AUNJAIBOT||
2407081204841|Unsuccess|System Conect|3||AUNJAIBOT||
240723801693|Unsuccess|System Conect|2||AUNJAIBOT||
240723847042|Unsuccess|System Conect|3||AUNJAIBOT||
2407081204818|Success SMS||5||AUNJAIBOT||
2407071217820|Success SMS||5||AUNJAIBOT||
240723802247|Unsuccess|System Conect|3||AUNJAIBOT||
2407081216266|Unsuccess|System Conect|4||AUNJAIBOT||
2407032180538|Unsuccess|System Conect|4||AUNJAIBOT||
240723843232|Unsuccess|System Conect|3||AUNJAIBOT||
2407071193200|Success SMS||5||AUNJAIBOT||
240723802033|Success SMS||5||AUNJAIBOT||
240723844969|Unsuccess|System Conect|3||AUNJAIBOT||
2407081204434|Success SMS||5||AUNJAIBOT||
240723801924|Success SMS||5||AUNJAIBOT||
240723802352|Unsuccess|System Conect|4||AUNJAIBOT||
240723801820|Unsuccess|System Conect|4||AUNJAIBOT||
240723801503|Unsuccess|System Conect|2||AUNJAIBOT||
2407081203653|Success SMS||5||AUNJAIBOT||
2407081200135|Success SMS||5||AUNJAIBOT||
240723801893|Unsuccess|System Conect|4||AUNJAIBOT||
2407093507527|Success SMS||5||AUNJAIBOT||
2407071218093|Unsuccess|System Conect|4||AUNJAIBOT||
2407081203574|Unsuccess|System Conect|1||AUNJAIBOT||
2407081197901|Unsuccess|System Conect|4||AUNJAIBOT||
2407081197223|Unsuccess|System Conect|1||AUNJAIBOT||
240723801645|Success SMS||5||AUNJAIBOT||
2407081197650|Unsuccess|System Conect|3||AUNJAIBOT||
2407081204034|Unsuccess|System Conect|4||AUNJAIBOT||
2407071217614|Unsuccess|System Conect|4||AUNJAIBOT||
2407081204422|Unsuccess|System Conect|3||AUNJAIBOT||
2407081204705|Success SMS||5||AUNJAIBOT||
2407081196782|Success SMS||5||AUNJAIBOT||
240723801238|Unsuccess|System Conect|4||AUNJAIBOT||
2407081200295|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|3||AUNJAIBOT||
2407081218485|Success SMS||5||AUNJAIBOT||
240723802156|Unsuccess|System Conect|1||AUNJAIBOT||
2407081198672|Success SMS||5||AUNJAIBOT||
2407081198565|Success SMS||5||AUNJAIBOT||
2407071190941|Unsuccess|System Conect|3||AUNJAIBOT||
240723802951|Unsuccess|System Conect|1||AUNJAIBOT||
240723843382|Unsuccess|System Conect|3||AUNJAIBOT||
2407093510706|Success SMS||5||AUNJAIBOT||
240723843836|Success SMS||5||AUNJAIBOT||
2407071224018|Success SMS||5||AUNJAIBOT||
2407081200264|Unsuccess|System Conect|4||AUNJAIBOT||
2407081200921|Success SMS||5||AUNJAIBOT||
2407093509041|Unsuccess|System Conect|4||AUNJAIBOT||
240723844813|Success SMS||5||AUNJAIBOT||
240723843903|Unsuccess|System Conect|4||AUNJAIBOT||
2407081198902|Success SMS||5||AUNJAIBOT||
2407081205579|Success SMS||5||AUNJAIBOT||
2407081205724|Unsuccess|System Conect|2||AUNJAIBOT||
